,path,pose,pose_code,confidence,x_nose,y_nose,x_left_eye,y_left_eye,x_right_eye,y_right_eye,x_left_ear,y_left_ear,x_right_ear,y_right_ear,x_left_shoulder,y_left_shoulder,x_right_shoulder,y_right_shoulder,x_left_elbow,y_left_elbow,x_right_elbow,y_right_elbow,x_left_wrist,y_left_wrist,x_right_wrist,y_right_wrist,x_left_hip,y_left_hip,x_right_hip,y_right_hip,x_left_knee,y_left_knee,x_right_knee,y_right_knee,x_left_ankle,y_left_ankle,x_right_ankle,y_right_ankle,c_nose,c_left_eye,c_right_eye,c_left_ear,c_right_ear,c_left_shoulder,c_right_shoulder,c_left_elbow,c_right_elbow,c_left_wrist,c_right_wrist,c_left_hip,c_right_hip,c_left_knee,c_right_knee,c_left_ankle,c_right_ankle,torso_top,torso_bottom,torso_left,torso_right,torso_center_x,torso_center_y,scale_factor,A,B,C,D,E,F,G,H,I
146,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 1395.jpeg,crossed_arms,1,0.9164404,0.02007154329941169,-0.8626890591522651,0.09313014190430315,-0.9420660759033748,-0.09619228739586433,-0.9317877750639447,0.17740128553014414,-0.9050659922775914,-0.2871520518595202,-0.8804834723732131,0.3698185608867791,-0.5,-0.3730161801472391,-0.43228330108453983,0.7085839559609318,-0.009473301747778865,-0.06552377134980669,0.1511158274771255,0.28448185176320606,0.026756040521017307,0.3943217228064812,0.1695959144479401,0.3730161801472391,0.47946929347747713,-0.1475093358094255,0.5,0.3190619782399945,1.2589458537471554,-0.17471101524584534,1.2824472364562276,0.25331048523139793,2.0049930359908066,-0.3493219967530129,1.9987871377778033,0.9846293,0.93096066,0.97639954,0.5401275,0.9309374,0.9989635,0.99887604,0.99154973,0.99252105,0.9859175,0.98800033,0.9997204,0.99975604,0.9992243,0.9993469,0.9937085,0.9940976,0.3895459,0.5629374,0.50279653,0.6321522,0.567474365,0.47624165,5.767295397986636,-0.10983987104327514,0.18018886440138998,0.5205255159566646,0.46128908149319053,0.6346241059322653,0.9279145416226293,1.0980325421324497,0.6026324819844109,0.020530706522522868
147,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 1396.jpeg,crossed_arms,1,0.91332215,-0.010367829776249515,-0.899000808254907,0.06528112541031286,-0.9764631714440904,-0.13162458657602302,-0.9650435974375453,0.1792766104110059,-0.9311720737945698,-0.3107006525363375,-0.9080044148717743,0.4102424677906221,-0.49999999999999983,-0.4102424677906221,-0.46556261110611086,0.6073003967770512,0.009603995609437073,-0.36058465218560154,0.12585674875484507,0.09615571046706012,0.001854471866334223,0.23765362413918553,0.15377884490447855,0.3429837368000227,0.49363426190526505,-0.222665979471541,0.5000000000000002,0.21436639094939705,1.304799523555002,-0.24020531353084698,1.3062025823064238,0.11992679693470834,1.9727203116802239,-0.47068129840522327,1.9602583695475715,0.9839244,0.93929225,0.9703893,0.5868972,0.88064605,0.99768686,0.9977126,0.98518234,0.98768324,0.97576594,0.9811566,0.99871814,0.9989691,0.9962805,0.99715304,0.9718069,0.9758232,0.40305272,0.57583237,0.5128793,0.6546424,0.58376085,0.48944254499999995,5.7877186346887495,-0.1414979136721254,0.20761183660041518,0.5656497162715637,0.5502467051006853,0.5759889110946613,0.9071314680619827,1.0816004991255885,0.5906080953399316,0.006365738094735174
148,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 1397.jpeg,crossed_arms,1,0.90441644,-0.016089998555572145,-0.921693013333627,0.07620874717148539,-1.0036618153219912,-0.12802970599978478,-0.9924913235722909,0.23130892014593513,-0.9589747142496773,-0.28741889650853547,-0.9310188074260989,0.48210859905346465,-0.4974447966571921,-0.48210859905346465,-0.5,0.5039352986524993,0.10108849871738959,-0.5070825483261888,0.09063176840720329,-0.050793204966051525,0.02121646487357671,0.08883443570865796,0.22541885430895583,0.3260502952624461,0.5,-0.3516887313910968,0.48735283600898927,0.1843427287087309,1.405607992324935,-0.4128910825713671,1.3719791847128824,0.1379115452978988,2.173851719066252,-0.5693922315081473,2.1459581098419993,0.987045,0.9571809,0.9648022,0.7514166,0.830396,0.99903226,0.99900836,0.99307233,0.9936079,0.9883129,0.9891852,0.9996984,0.9997385,0.9991026,0.9992155,0.9914699,0.9921204,0.41298437,0.5727016,0.5009557,0.6549578,0.57795675,0.492842985,6.26106525889536,-0.13962764067470948,0.24737520872452848,0.6777390266535429,0.609298528779301,0.5125134842331779,0.9435478772315422,1.1519005051618492,0.7073037768060462,0.012647163991010735
149,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 162.jpeg,crossed_arms,1,0.9211404,-0.034892921412690965,-1.0067958834839692,0.057938433861163846,-1.0698558815829933,-0.12874220161710417,-1.0664453817165394,0.20518464690961283,-0.9726161732713201,-0.2545627675238937,-0.9685081001230329,0.42813834964473535,-0.5000000000000002,-0.42813834964473535,-0.4964615293937111,0.5022962251817744,0.022535700384921205,-0.439993484643246,0.05788923681118155,-0.12617248544133708,0.0013667381214212322,0.1318588997808567,0.05638066887810011,0.2964180140321774,0.4999999999999999,-0.3124681998021501,0.49598033817197296,0.29362973870074144,1.2911464425992827,-0.35528635975283074,1.2870540339191496,0.3557956408174625,1.9380342844763006,-0.37654633523130066,1.9190930219838869,0.986637,0.96358424,0.9645144,0.7721688,0.8085427,0.9985494,0.99826413,0.9883222,0.9847959,0.97734696,0.97407305,0.99932075,0.9993881,0.9978217,0.99814606,0.9829516,0.984329,0.3327969,0.5211212,0.39033273,0.55159044,0.470961585,0.42695905,5.309989204791949,-0.25803138522219377,0.26383087070505,0.6088862138343275,0.6536190481442119,0.6250395512822605,1.0122864369394236,1.0761740339572687,0.7323419760487632,0.0040196618280269325
150,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 188.jpeg,crossed_arms,1,0.91796434,-0.005717247105476587,-0.9625039947143607,0.0766445309043885,-1.0288771687738796,-0.09973276159598816,-1.0236489797518473,0.2084958247586629,-0.9587364281237852,-0.23611656043154036,-0.9495381617458897,0.43235252424254195,-0.4922784919380682,-0.43235252424254167,-0.49999999999999994,0.4662535844134719,0.024622547548606967,-0.46495047637137926,0.04277346831740715,-0.18168653997578718,-0.05384041090408941,0.14716181162448638,0.06595900164141985,0.2597128548960555,0.49999999999999994,-0.3530075068683095,0.4884151929857198,0.22357367173784679,1.2739870481911721,-0.41630479148051247,1.254379132857566,0.28750778231543916,1.9365293899975053,-0.45681300903165484,1.9101945435369443,0.98581886,0.95478755,0.9670766,0.7297766,0.8564597,0.99882287,0.99895155,0.9905682,0.99244046,0.98211944,0.98573583,0.99961203,0.99970335,0.99886155,0.999173,0.9906121,0.9923103,0.3759272,0.56060874,0.42266604,0.5823611,0.50251357,0.46826797000000003,5.414726344603796,-0.3288483516002736,0.3499901964290804,0.6127203617643651,0.7082179230601547,0.6547049570353654,0.9255456231738136,1.039763502663596,0.744320791347094,0.011584807014280163
151,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 504.jpeg,crossed_arms,1,0.91695213,0.08319259543076792,-0.9016718859510764,0.14911669309028128,-0.9695112556474552,-0.029678660866559424,-0.9580581644455937,0.23521570560076807,-0.9231573759793774,-0.21741643390869594,-0.8999447608809555,0.4117173273472904,-0.497791202448212,-0.4117173273472904,-0.49999999999999983,0.3879602639382872,0.04973673414955482,-0.5097132846019605,0.04584169930693882,-0.15479571680203422,-0.028277690300795837,0.05042370299766967,0.02130564698141257,0.25044617773728095,0.5000000000000001,-0.3360233971967956,0.4999413310010154,0.24503102913096286,1.210025990366551,-0.4056784821517626,1.2315595438440206,0.2996265943864598,1.8098943461588282,-0.49835722289842027,1.840314267262564,0.98600113,0.9404872,0.981357,0.51174766,0.9347767,0.9977863,0.9981673,0.98039055,0.98624295,0.9598034,0.97194,0.99906605,0.9992926,0.99682707,0.99768853,0.97536737,0.97864723,0.3471186,0.5687007,0.37657642,0.5590348,0.46780561000000004,0.45790964999999995,4.512999921925102,-0.20521941979970387,0.21112441260775203,0.5864695749340765,0.6658065118030592,0.6151694719876988,0.9052380116604795,0.9235590542079244,0.7979838172848801,5.866899898471223e-05
152,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 505.jpeg,crossed_arms,1,0.91972417,0.14369939613415528,-0.8662189700866885,0.19137853692730428,-0.9282342194959873,0.0385056866389616,-0.9218550796906044,0.21472703417705633,-0.8797606931667349,-0.18265166385834475,-0.8650049541591267,0.3713396444790505,-0.5000000000000001,-0.3713396444790502,-0.46476735377737177,0.5185179792208024,-0.041636565338870196,-0.30353531792622185,0.045273163376212545,0.022644543425444516,-0.04866682198440892,0.24715821326011617,-0.012021542162125214,0.356188628629488,0.4724283758702987,-0.17223528458059267,0.4999999999999999,0.49663031175608874,1.1255701370304407,-0.1306246055321045,1.1730077859830506,0.6028133629118265,1.6635484756551364,-0.06570230016720494,1.7095194618921452,0.987004,0.9127691,0.98803014,0.31299406,0.96528137,0.9972474,0.9984102,0.96427745,0.9868802,0.93650407,0.9731846,0.9992587,0.99952745,0.99819547,0.9989786,0.9892218,0.99222285,0.34646854,0.5813419,0.28313515,0.45757073,0.37035293999999996,0.46390522,4.257613549701849,-0.22451366983467164,0.2274846466816726,0.5284239132100808,0.6187017552923534,0.6618587203241683,0.8264658445640566,0.8604399878632107,0.6685156630790314,0.02757162412970121
153,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 799.jpeg,crossed_arms,1,0.9090587,-0.06512063821346942,-0.9255209793532261,0.025023882255681154,-0.98928392325321,-0.1579372160136929,-0.9797235439772028,0.199756390983464,-0.9188310629343507,-0.26742427355612286,-0.893519639850992,0.41428339633052197,-0.5,-0.41428339633052225,-0.4819701774710938,0.4139242646661423,-0.013030474264565965,-0.5645308380472801,0.00788923955577446,0.03731701800144522,-0.1768350185635745,0.054314543054411114,-0.08694512833187319,0.2599715850317222,0.4868643178199839,-0.2968598822495584,0.5,0.20925601224674298,1.2700691899532153,-0.19451589463759897,1.278904594259522,0.25850644558913916,1.9780446328832497,-0.16230808386536827,2.0123299320228525,0.98806214,0.96734947,0.96440357,0.82363105,0.7248865,0.9972356,0.9988141,0.96623725,0.99007845,0.95050484,0.98038244,0.9988079,0.99934036,0.9957359,0.9979126,0.9736198,0.9848069,0.38386106,0.5537152,0.406858,0.5475935,0.47722575,0.46878812999999997,5.887404334095125,-0.016997525052965895,0.09148283021307066,0.5568314672812806,0.7000513305004255,0.6839795762009947,0.755661393280303,0.8470384999754602,0.4208145294545074,0.013135682180016095
154,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 800.jpeg,crossed_arms,1,0.91078997,-0.06552337681375303,-0.9099489440044845,0.02814499699555951,-0.980592921900025,-0.15618217196880196,-0.9734843227511905,0.20669096599578304,-0.9294818223386483,-0.26646403182308886,-0.9108309631112366,0.418340114930621,-0.49999999999999983,-0.41834011493062134,-0.48625221966539933,0.38090102025761735,0.01678629894884172,-0.5491794458245721,0.02397882398161171,-0.15402980674130984,-0.10826651647811797,0.12422271106473869,-0.0795927450709636,0.2745717092637284,0.4896175235828187,-0.2915190088878751,0.5000000000000001,0.2232460405705161,1.2764723559005562,-0.17323897095172186,1.2749095980617549,0.2625996612489088,2.0043398127738143,-0.1411354599203409,2.018950889832895,0.98680615,0.96782213,0.955177,0.8454137,0.69029224,0.9979814,0.99873155,0.97994184,0.98937666,0.9685037,0.9808662,0.9990615,0.99936706,0.9964394,0.99779993,0.9749392,0.98275214,0.3810054,0.55032146,0.3969655,0.5386289,0.4677972,0.46566343,5.906114281185138,-0.27825251780604854,0.27972602458855184,0.5660907181516035,0.735638895709984,0.7132803991755645,0.8065532237509745,0.8517599397556316,0.4037351211692497,0.01038247641718143
155,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 806.jpeg,crossed_arms,1,0.9081291,-0.10260488432068676,-0.908233943944911,0.01114338224000616,-0.9701409527267476,-0.16773914128786063,-0.9725090293819175,0.23316419817898618,-0.8966234221239852,-0.21564900991592323,-0.9041402182549184,0.25918453701569216,-0.4770383184524842,-0.24178652108590018,-0.5,-0.32738392702217045,-0.0531691463162532,-0.49115121955809365,-0.02336121319027284,-0.5149401920198279,-0.2399407385842074,-0.313706035814219,-0.04620954143663707,0.12620805256759365,0.5,-0.2591845370156919,0.48216428978040793,0.18842949499388548,1.2441176527564415,-0.28477747634483197,1.165152245161936,0.2867033201502926,1.9069632578668596,-0.23975208393236327,1.8037115734107911,0.9851413,0.98408973,0.87131894,0.9410879,0.19034196,0.99774534,0.98708177,0.97941005,0.73603517,0.94668776,0.6713626,0.99877733,0.9971252,0.99835485,0.99604815,0.99454886,0.99014145,0.3672482,0.54792225,0.46186206,0.5555179,0.50868998,0.45758522500000004,5.5348291578120925,-0.20123415620560886,0.27933306709377276,0.38539258958328554,0.9790727083082617,0.5311793476277256,0.7852618762595246,0.8874963474187609,0.5264554040826559,0.01783571021959207
156,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 807.jpeg,crossed_arms,1,0.8991624,-0.10862438112741275,-0.9034995870604416,0.012368395815971012,-0.9644265865472537,-0.17444962219966614,-0.9703643061674043,0.24653248580805845,-0.8824999507291152,-0.22129979235762903,-0.899525546155368,0.2557098073723116,-0.463335250218471,-0.2496902815685166,-0.5,-0.2703288366356938,-0.06514811048084732,-0.5610657562067828,-0.061044203635519635,-0.48802956979746537,-0.2260048865707167,-0.3376997521481831,-0.04604598124095019,0.1079756019388173,0.5,-0.2557098073723119,0.4770276565457111,0.07846426891971664,1.2261223659757619,-0.17742624423847225,1.1457895744570044,0.21923861784764256,1.861818620827017,-0.12030824195648698,1.755032373998934,0.98503786,0.98325837,0.8730928,0.9359422,0.18704961,0.9970264,0.9874866,0.9779773,0.79839647,0.95125276,0.7510509,0.9982456,0.9964606,0.9978005,0.9954626,0.99246734,0.98789257,0.36431324,0.5459621,0.47434306,0.56724185,0.520792455,0.45513767,5.505126759397223,-0.15032981764928227,0.23448723138361785,0.36368540931112925,0.9393110560729896,0.5294604627275976,0.776496855358359,0.8875258935609437,0.3395468598041296,0.02297234345428889
157,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 808.jpeg,crossed_arms,1,0.9042415,-0.10221235246508953,-0.8926781449290644,0.014003229983518339,-0.9536574259179167,-0.16997398891746204,-0.9583768766464549,0.23655983338617537,-0.8776862117192332,-0.22209183582892097,-0.8911975542916818,0.25376029069851674,-0.46373919821780213,-0.2537602906985164,-0.5000000000000001,-0.26494101544295023,-0.051937156910913454,-0.5660402075005191,-0.053715847928943135,-0.4689344169360224,-0.22615989311516638,-0.35733252874185395,-0.051399879169688606,0.11345897079019256,0.49999999999999983,-0.2506537078862416,0.47773559378448166,0.08823153174475022,1.2132506327145183,-0.17818176956611842,1.1331287764237339,0.2306649174190063,1.8462309035229756,-0.09398164520696095,1.741095789552676,0.98511076,0.98215747,0.88371557,0.926725,0.21304849,0.9966912,0.98788667,0.97492164,0.81168556,0.9454551,0.76010764,0.9979964,0.9962364,0.9974498,0.9951239,0.9912689,0.9866932,0.36151728,0.5451467,0.47502854,0.56822425,0.521626395,0.45333199,5.445750468525142,-0.11160188819416844,0.20735487436452335,0.36411267867643415,0.9308545796397238,0.5397821037766789,0.7607441439609495,0.8791105873452955,0.32464656262596725,0.022264406215518173
158,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 809.jpeg,crossed_arms,1,0.9061691,-0.048024980288022504,-0.8970954271363797,0.05659366780578053,-0.9668659216267073,-0.13608629883583392,-0.9643760320362974,0.24318858857736472,-0.9130536859259402,-0.24515443901129885,-0.9051009554961853,0.35849465221136584,-0.4908679844609723,-0.35849465221136645,-0.49999999999999994,-0.05039548351421267,-0.030625501242608735,-0.6084315536190562,-0.03518565508384395,-0.40689594439848875,-0.11325291086583655,-0.12015275037814138,-0.11023791265128466,0.19118572330462308,0.49999999999999994,-0.32104600354567947,0.4879718660206932,0.19707089129660443,1.270271928477604,-0.31774776526287984,1.17899747875812,0.28783694986020336,1.932449495233776,-0.13259628811413918,1.8049132245193131,0.9891265,0.9751006,0.9461492,0.87550193,0.55215096,0.9983754,0.99840516,0.98630166,0.98591775,0.9767969,0.97616947,0.9994099,0.9994816,0.99842715,0.9986511,0.98917097,0.99074733,0.36804792,0.5457064,0.44734547,0.5747247,0.5110350850000001,0.45687716,5.628777190933974,-0.28674319402034737,0.2867590443756296,0.5122317268503025,0.8566100711105122,0.6310412335711616,0.8620890088586631,0.7901564169959228,0.4204332379743425,0.012028133979306743
159,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 810.jpeg,crossed_arms,1,0.9105361,0.03188166779076155,-0.8599671511193197,0.11244658012709972,-0.9326096894908408,-0.07950042558648505,-0.9216530331105379,0.21751340038182365,-0.8894484983227736,-0.25696403691430886,-0.8608376507284357,0.376104281208372,-0.5,-0.376104281208372,-0.4491737140830821,0.5268568749688674,-0.00933564783189571,-0.40600371381133477,0.08921430429729961,0.2039502103053376,-0.1561361039619452,0.0912900494553756,-0.0940026661152703,0.3754452000875784,0.4715610100101845,-0.1463955309975544,0.5,0.4032948877354479,1.198543769740067,-0.07139882640315828,1.199554414180457,0.6049098046551894,1.832551298480568,-0.07580727560423411,1.815599379689613,0.9873226,0.94173634,0.9797617,0.5385085,0.9075424,0.99722004,0.99856347,0.9743823,0.992407,0.9600608,0.98478585,0.9990928,0.99943,0.9978377,0.998752,0.9860663,0.99061626,0.36335397,0.5506602,0.36597115,0.5068645,0.43641782500000004,0.45700708500000004,5.338850715216466,0.11266016084996201,0.12865798048075341,0.5218407310851328,0.6507028495475886,0.6397918431078154,0.7245589874301034,0.7682648944859624,0.6807170802594236,0.028438989989815477
160,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 811.jpeg,crossed_arms,1,0.9172698,-0.05230017321832628,-0.8260841044414583,0.017402118905204524,-0.8932216050034625,-0.15996040122296293,-0.8791318614636657,0.10342195430409797,-0.8406945769533812,-0.3193401614759958,-0.8017790493955996,0.2783333998437236,-0.49999999999999983,-0.34939713683826584,-0.38369364942299655,0.6532016118749164,-0.11686403756534886,-0.07667830194867721,0.08141192888940783,0.2423315538381953,-0.1579442414093406,0.21476003139009625,-0.11731079785828809,0.3493971368382662,0.4453560462630132,-0.08032840619450045,0.5000000000000001,0.3067073113590728,1.099326405934005,-0.022460260392915245,1.1857514633426502,0.3582310503562975,1.7374214550023521,-0.02747728477141252,1.8171554794260205,0.9850091,0.9357962,0.9767378,0.5631903,0.9198775,0.9980708,0.9986506,0.9788234,0.9896464,0.9663953,0.9813048,0.99937326,0.99954045,0.9981951,0.9987841,0.98859966,0.99115175,0.3571414,0.54708666,0.35391882,0.48665148,0.42028515,0.45211402999999994,5.264674675219588,0.027571522448099045,0.049104639138503,0.4297255430327666,0.6127269181035627,0.6842147375996478,0.7302182763810322,0.7574171591734195,0.38570833512771,0.05464395373698688
161,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\crossed_arms\surf - 812.jpeg,crossed_arms,1,0.9189912,-0.05555699998921152,-0.8527728631072465,0.019011629788657135,-0.9193793490339074,-0.16257856580324298,-0.9064967149622948,0.11214708769810013,-0.8539827171415315,-0.321704929174803,-0.8176011133526803,0.2961293733075852,-0.4999999999999999,-0.3658306452482928,-0.3867609743993611,0.6521199551206671,-0.10280026539220867,-0.10746825542381823,0.08454737682457154,0.12729472559955982,-0.14357912679490353,0.248792681216489,-0.12381873496380498,0.3658306452482928,0.4491696784007424,-0.08758584790653023,0.5000000000000002,0.31737876646564467,1.1301387375529974,-0.015522747133008875,1.20110240255467,0.36630435955250135,1.7935626206941198,-0.012003819058612948,1.8464846320649893,0.9856442,0.9387935,0.9761461,0.59163433,0.91532534,0.9982498,0.99884295,0.9818362,0.991776,0.9727673,0.9856331,0.9994215,0.99958974,0.998218,0.99883,0.9876609,0.99066097,0.3626434,0.5480294,0.35370046,0.48934022,0.42152034,0.4553364,5.394150583107678,-0.12149795561692919,0.1230943796621594,0.453416493154823,0.6389448575765616,0.708731492842535,0.7323868575933435,0.7899385098774312,0.3783081786111143,0.05083032159925782
162,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\delivered_gestures\20231130_125448.jpg,delivered_gestures,2,0.92525125,0.19741810778194385,-0.9046035707036778,0.24923800914992172,-0.9669563582409872,0.0929030284530781,-0.9668828667376803,0.25492563525242534,-0.9155212219335885,-0.13525563767023657,-0.9177735627789204,0.37646091405860327,-0.5000000000000001,-0.37646091405860294,-0.4945818208899962,0.5685886169856239,-0.030468882346987216,-0.45675356102718667,0.004243495116912278,0.765924317256723,0.05465374946962852,-0.6915012878386179,0.13150573535296609,0.33047431062216454,0.48760058698797826,-0.17153644575422325,0.4999999999999998,0.42597229062198594,1.2124116856341611,-0.13271260875562416,1.2247518334196086,0.43290973119286225,1.832571801395407,-0.11427502631533382,1.8360617627576263,0.9842218,0.9096033,0.9821859,0.4155789,0.9581854,0.9986041,0.9990687,0.98510796,0.9931196,0.9718769,0.9853962,0.99967587,0.9997652,0.99915457,0.99940753,0.9946444,0.99556005,0.3111357,0.46367034,0.45182344,0.5666701,0.50924677,0.38740302000000004,6.555887895365931,1.457425605095341,1.4594504520954912,0.5020107563763878,0.6140518482955469,0.6373001334391886,1.1150667767077695,1.3651740497121987,0.5471847575081961,0.01239941301202152
163,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\delivered_gestures\20231130_125451.jpg,delivered_gestures,2,0.93889046,-0.09884708991660943,-0.9228116272334344,-0.005229168097027225,-0.9903647623339171,-0.18393486736381506,-0.9859203854068762,0.16528349154765354,-0.9397059283875346,-0.2695671025221961,-0.9281832723966849,0.3825210660875247,-0.5,-0.38252106608752545,-0.48335053711848197,0.6566774558600587,-0.04980798313502966,-0.6164782733818253,-0.020210501727086404,1.0754913074850405,0.046459098000809704,-1.0780202507491148,0.0746749497368004,0.2900244154330049,0.4866389196443816,-0.20776717359960845,0.5,0.44632764293149296,1.2049966473663345,-0.12912930301784398,1.2104092633176105,0.4882043259891054,1.8320882948760342,-0.10765883447249266,1.854152412383674,0.99010336,0.97898954,0.9504236,0.9034738,0.61358535,0.99919194,0.9990004,0.9949986,0.99262035,0.9893489,0.98615915,0.9996369,0.99964464,0.99864966,0.9988028,0.9882608,0.9896075,0.30962482,0.46168438,0.44930983,0.5656418,0.507475815,0.3856546,6.576370469571266,2.1535115582341553,2.15369639590572,0.49779158903261334,0.9003979752820698,0.9686288332842348,1.5226806659336005,1.3977694910572758,0.595863160461598,0.013361080355618393
164,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\delivered_gestures\20231130_125454.jpg,delivered_gestures,2,0.95401675,0.1323718833953567,-0.9115657807013006,0.19059681318412763,-0.9765029880669164,0.02722000718471061,-0.9699686201072558,0.2150173389609188,-0.9147784026659642,-0.1629383717932576,-0.8981987111144636,0.3936493033537675,-0.5000000000000002,-0.3936493033537668,-0.48559300008435624,0.9066943880684407,-0.14925178100140812,-0.8313333721388282,-0.15691615096090908,1.5260321254312734,-0.09717938361281635,-1.3599377303200295,-0.04829089825435753,0.3379888211267278,0.48092188716640943,-0.15285921383921294,0.49999999999999983,0.4823561027860331,1.2174306487551712,-0.08134191285161747,1.2252237206866312,0.5250925156288481,1.8096218619121789,-0.06114766025202189,1.8047882126600694,0.9845716,0.9259587,0.9778552,0.521759,0.9252209,0.99856263,0.99841833,0.9898122,0.9899658,0.9815229,0.98237866,0.9994795,0.9995059,0.997936,0.9979692,0.98379827,0.9823868,0.313394,0.46560612,0.44122326,0.56105965,0.501141455,0.38950006000000004,6.569779068841561,2.885969855751303,2.886383912840744,0.49084803496594076,1.321229719685195,1.3257682505091526,1.6141604858236287,1.7240160979095145,0.58624017588087,0.0190781128335904
165,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\delivered_gestures\20231130_125457.jpg,delivered_gestures,2,0.9408752,0.17912746532631546,-0.92650192673375,0.21374064351795272,-0.986913124618562,0.06992669842675715,-0.9785733208700166,0.19745089625335174,-0.9206697223161623,-0.14630313072157475,-0.9020452617263877,0.3974546901952116,-0.5000000000000002,-0.3974546901952113,-0.4922536865013512,0.9247214232776654,-0.16370159208191273,-0.758778985225213,-0.16502764017470462,1.544184214192875,-0.1298744139831615,-1.320210360993568,-0.05079983489811651,0.3523039039007615,0.4816790547590094,-0.14397508950105078,0.49999999999999983,0.518238492418331,1.2064526447372468,-0.08684519343543365,1.2336408170580857,0.5823166005234331,1.784646767659655,-0.04720366861095281,1.8092419769576906,0.9836638,0.91490304,0.98001397,0.4588741,0.9501903,0.9989104,0.9989292,0.99256015,0.99400467,0.9846111,0.9879693,0.9997452,0.99977475,0.99931383,0.9994062,0.99479336,0.99486816,0.31587714,0.46875244,0.42692733,0.54844934,0.487688335,0.39231479,6.541279068626522,2.8643945751864432,2.8654858351447148,0.49627899340181225,1.3396179750931256,1.2988109454523658,1.5805047680084139,1.7363375452598315,0.629520269134386,0.018320945240990427
166,C:\Users\joost.vanstreels\PycharmProjects\YOLOv8\runs\DATASET HM\TRAIN\UPPER\delivered_gestures\20231130_125459.jpg,delivered_gestures,2,0.9222452,-0.0289398758822983,-0.9038704649379236,0.04318966943788563,-0.9706873228957987,-0.13076623743685478,-0.9600926550060779,0.16637874228583616,-0.9201074968679028,-0.25618860826366124,-0.8947777324561389,0.40516723819622513,-0.48465967513653374,-0.40516723819622474,-0.5,0.6575342290100902,-0.028333567740087405,-0.5333603103563419,-0.015004979231381615,0.8115144961905981,-0.222931081444784,-0.6255744877627524,0.3003237782661476,0.33858807138671043,0.4981896464921185,-0.19807190771374567,0.5,0.49739525055022626,1.251642714435614,-0.06496945378547077,1.250817004270882,0.5115741821791299,1.860597718326946,-0.023918127344685836,1.9019800037091157,0.986179,0.95856833,0.96519196,0.7638171,0.83511215,0.999169,0.99877447,0.9935134,0.98922133,0.98644036,0.9805792,0.99964607,0.99962664,0.99847215,0.99843866,0.9879153,0.9871797,0.3200106,0.46818608,0.4264022,0.5464739,0.48643804999999996,0.39409834,6.748754922204402,1.4370889839533505,1.5293856269794024,0.536659979100456,0.8623656460794548,0.47183582894314413,1.0816847949049038,1.3438960657206962,0.5354923095238157,0.0018103535078815014
